"","condition","stimulus_number","trial_number","block_number","sequence","stimulus_position_in_trial","stimulus_id","stimulus_trigger_code","sequence_id","block_id"
"857","local",857,107,4,"E2.F.C3.D.E2.F.A2.B.",4,"D",14,30,22
"858","local",858,107,4,"E2.F.C3.D.E2.F.A2.B.",5,"E2",22,30,22
"859","local",859,107,4,"E2.F.C3.D.E2.F.A2.B.",6,"F",24,30,22
"860","local",860,107,4,"E2.F.C3.D.E2.F.A2.B.",7,"A2",2,30,22
"861","local",861,107,4,"E2.F.C3.D.E2.F.A2.B.",8,"B",4,30,22
"862","local",862,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"863","local",863,108,4,"A3.B.C1.D.A1.B.",1,"A3",3,4,22
"864","local",864,108,4,"A3.B.C1.D.A1.B.",2,"B",4,4,22
"865","local",865,108,4,"A3.B.C1.D.A1.B.",3,"C1",11,4,22
"866","local",866,108,4,"A3.B.C1.D.A1.B.",4,"D",14,4,22
"867","local",867,108,4,"A3.B.C1.D.A1.B.",5,"A1",1,4,22
"868","local",868,108,4,"A3.B.C1.D.A1.B.",6,"B",4,4,22
"869","local",869,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"870","local",870,109,4,"E1.F.A2.B.E2.F.",1,"E1",21,6,22
"871","local",871,109,4,"E1.F.A2.B.E2.F.",2,"F",24,6,22
"872","local",872,109,4,"E1.F.A2.B.E2.F.",3,"A2",2,6,22
"873","local",873,109,4,"E1.F.A2.B.E2.F.",4,"B",4,6,22
"874","local",874,109,4,"E1.F.A2.B.E2.F.",5,"E2",22,6,22
"875","local",875,109,4,"E1.F.A2.B.E2.F.",6,"F",24,6,22
"876","local",876,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"877","local",877,110,4,"C2.D.E1.F.C3.D.E3.F.",1,"C2",12,31,22
"878","local",878,110,4,"C2.D.E1.F.C3.D.E3.F.",2,"D",14,31,22
"879","local",879,110,4,"C2.D.E1.F.C3.D.E3.F.",3,"E1",21,31,22
"880","local",880,110,4,"C2.D.E1.F.C3.D.E3.F.",4,"F",24,31,22
"881","local",881,110,4,"C2.D.E1.F.C3.D.E3.F.",5,"C3",13,31,22
"882","local",882,110,4,"C2.D.E1.F.C3.D.E3.F.",6,"D",14,31,22
"883","local",883,110,4,"C2.D.E1.F.C3.D.E3.F.",7,"E3",23,31,22
"884","local",884,110,4,"C2.D.E1.F.C3.D.E3.F.",8,"F",24,31,22
"885","local",885,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"886","local",886,111,4,"C2.D.A3.B.C3.D.",1,"C2",12,9,22
"887","local",887,111,4,"C2.D.A3.B.C3.D.",2,"D",14,9,22
"888","local",888,111,4,"C2.D.A3.B.C3.D.",3,"A3",3,9,22
"889","local",889,111,4,"C2.D.A3.B.C3.D.",4,"B",4,9,22
"890","local",890,111,4,"C2.D.A3.B.C3.D.",5,"C3",13,9,22
"891","local",891,111,4,"C2.D.A3.B.C3.D.",6,"D",14,9,22
"892","local",892,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"893","local",893,112,4,"C1.D.A1.B.E3.F.",1,"C1",11,12,22
"894","local",894,112,4,"C1.D.A1.B.E3.F.",2,"D",14,12,22
"895","local",895,112,4,"C1.D.A1.B.E3.F.",3,"A1",1,12,22
"896","local",896,112,4,"C1.D.A1.B.E3.F.",4,"B",4,12,22
"897","local",897,112,4,"C1.D.A1.B.E3.F.",5,"E3",23,12,22
"898","local",898,112,4,"C1.D.A1.B.E3.F.",6,"F",24,12,22
"899","local",899,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"900","local",900,113,4,"E1.F.C1.D.A2.B.C2.D.",1,"E1",21,20,22
"901","local",901,113,4,"E1.F.C1.D.A2.B.C2.D.",2,"F",24,20,22
"902","local",902,113,4,"E1.F.C1.D.A2.B.C2.D.",3,"C1",11,20,22
"903","local",903,113,4,"E1.F.C1.D.A2.B.C2.D.",4,"D",14,20,22
"904","local",904,113,4,"E1.F.C1.D.A2.B.C2.D.",5,"A2",2,20,22
"905","local",905,113,4,"E1.F.C1.D.A2.B.C2.D.",6,"B",4,20,22
"906","local",906,113,4,"E1.F.C1.D.A2.B.C2.D.",7,"C2",12,20,22
"907","local",907,113,4,"E1.F.C1.D.A2.B.C2.D.",8,"D",14,20,22
"908","local",908,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"909","local",909,114,4,"A2.B.C2.D.E1.F.A3.B.",1,"A2",2,15,22
"910","local",910,114,4,"A2.B.C2.D.E1.F.A3.B.",2,"B",4,15,22
"911","local",911,114,4,"A2.B.C2.D.E1.F.A3.B.",3,"C2",12,15,22
"912","local",912,114,4,"A2.B.C2.D.E1.F.A3.B.",4,"D",14,15,22
"913","local",913,114,4,"A2.B.C2.D.E1.F.A3.B.",5,"E1",21,15,22
"914","local",914,114,4,"A2.B.C2.D.E1.F.A3.B.",6,"F",24,15,22
"915","local",915,114,4,"A2.B.C2.D.E1.F.A3.B.",7,"A3",3,15,22
"916","local",916,114,4,"A2.B.C2.D.E1.F.A3.B.",8,"B",4,15,22
"917","local",917,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"918","local",918,115,4,"A2.B.E2.F.C1.D.",1,"A2",2,11,22
"919","local",919,115,4,"A2.B.E2.F.C1.D.",2,"B",4,11,22
"920","local",920,115,4,"A2.B.E2.F.C1.D.",3,"E2",22,11,22
"921","local",921,115,4,"A2.B.E2.F.C1.D.",4,"F",24,11,22
"922","local",922,115,4,"A2.B.E2.F.C1.D.",5,"C1",11,11,22
"923","local",923,115,4,"A2.B.E2.F.C1.D.",6,"D",14,11,22
"924","local",924,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"925","local",925,116,4,"C3.D.E2.F.C2.D.A1.B.",1,"C3",13,24,22
"926","local",926,116,4,"C3.D.E2.F.C2.D.A1.B.",2,"D",14,24,22
"927","local",927,116,4,"C3.D.E2.F.C2.D.A1.B.",3,"E2",22,24,22
"928","local",928,116,4,"C3.D.E2.F.C2.D.A1.B.",4,"F",24,24,22
"929","local",929,116,4,"C3.D.E2.F.C2.D.A1.B.",5,"C2",12,24,22
"930","local",930,116,4,"C3.D.E2.F.C2.D.A1.B.",6,"D",14,24,22
"931","local",931,116,4,"C3.D.E2.F.C2.D.A1.B.",7,"A1",1,24,22
"932","local",932,116,4,"C3.D.E2.F.C2.D.A1.B.",8,"B",4,24,22
"933","local",933,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"934","local",934,117,4,"A3.B.C2.D.A1.B.C1.D.",1,"A3",3,33,22
"935","local",935,117,4,"A3.B.C2.D.A1.B.C1.D.",2,"B",4,33,22
"936","local",936,117,4,"A3.B.C2.D.A1.B.C1.D.",3,"C2",12,33,22
"937","local",937,117,4,"A3.B.C2.D.A1.B.C1.D.",4,"D",14,33,22
"938","local",938,117,4,"A3.B.C2.D.A1.B.C1.D.",5,"A1",1,33,22
"939","local",939,117,4,"A3.B.C2.D.A1.B.C1.D.",6,"B",4,33,22
"940","local",940,117,4,"A3.B.C2.D.A1.B.C1.D.",7,"C1",11,33,22
"941","local",941,117,4,"A3.B.C2.D.A1.B.C1.D.",8,"D",14,33,22
"942","local",942,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"943","local",943,118,4,"E1.F.A3.B.E2.F.A2.B.",1,"E1",21,32,22
"944","local",944,118,4,"E1.F.A3.B.E2.F.A2.B.",2,"F",24,32,22
"945","local",945,118,4,"E1.F.A3.B.E2.F.A2.B.",3,"A3",3,32,22
"946","local",946,118,4,"E1.F.A3.B.E2.F.A2.B.",4,"B",4,32,22
"947","local",947,118,4,"E1.F.A3.B.E2.F.A2.B.",5,"E2",22,32,22
"948","local",948,118,4,"E1.F.A3.B.E2.F.A2.B.",6,"F",24,32,22
"949","local",949,118,4,"E1.F.A3.B.E2.F.A2.B.",7,"A2",2,32,22
"950","local",950,118,4,"E1.F.A3.B.E2.F.A2.B.",8,"B",4,32,22
"951","local",951,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"952","local",952,119,4,"C3.D.E3.F.A1.B.E2.F.",1,"C3",13,17,22
"953","local",953,119,4,"C3.D.E3.F.A1.B.E2.F.",2,"D",14,17,22
"954","local",954,119,4,"C3.D.E3.F.A1.B.E2.F.",3,"E3",23,17,22
"955","local",955,119,4,"C3.D.E3.F.A1.B.E2.F.",4,"F",24,17,22
"956","local",956,119,4,"C3.D.E3.F.A1.B.E2.F.",5,"A1",1,17,22
"957","local",957,119,4,"C3.D.E3.F.A1.B.E2.F.",6,"B",4,17,22
"958","local",958,119,4,"C3.D.E3.F.A1.B.E2.F.",7,"E2",22,17,22
"959","local",959,119,4,"C3.D.E3.F.A1.B.E2.F.",8,"F",24,17,22
"960","local",960,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"961","local",961,120,4,"A3.B.E3.F.C1.D.E1.F.",1,"A3",3,21,22
"962","local",962,120,4,"A3.B.E3.F.C1.D.E1.F.",2,"B",4,21,22
"963","local",963,120,4,"A3.B.E3.F.C1.D.E1.F.",3,"E3",23,21,22
"964","local",964,120,4,"A3.B.E3.F.C1.D.E1.F.",4,"F",24,21,22
"965","local",965,120,4,"A3.B.E3.F.C1.D.E1.F.",5,"C1",11,21,22
"966","local",966,120,4,"A3.B.E3.F.C1.D.E1.F.",6,"D",14,21,22
"967","local",967,120,4,"A3.B.E3.F.C1.D.E1.F.",7,"E1",21,21,22
"968","local",968,120,4,"A3.B.E3.F.C1.D.E1.F.",8,"F",24,21,22
"969","local",969,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"970","local",970,121,4,"E2.F.A1.B.E1.F.C3.D.",1,"E2",22,22,22
"971","local",971,121,4,"E2.F.A1.B.E1.F.C3.D.",2,"F",24,22,22
"972","local",972,121,4,"E2.F.A1.B.E1.F.C3.D.",3,"A1",1,22,22
"973","local",973,121,4,"E2.F.A1.B.E1.F.C3.D.",4,"B",4,22,22
"974","local",974,121,4,"E2.F.A1.B.E1.F.C3.D.",5,"E1",21,22,22
"975","local",975,121,4,"E2.F.A1.B.E1.F.C3.D.",6,"F",24,22,22
"976","local",976,121,4,"E2.F.A1.B.E1.F.C3.D.",7,"C3",13,22,22
"977","local",977,121,4,"E2.F.A1.B.E1.F.C3.D.",8,"D",14,22,22
"978","local",978,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"979","local",979,122,4,"C3.D.A1.B.C1.D.E3.F.",1,"C3",13,29,22
"980","local",980,122,4,"C3.D.A1.B.C1.D.E3.F.",2,"D",14,29,22
"981","local",981,122,4,"C3.D.A1.B.C1.D.E3.F.",3,"A1",1,29,22
"982","local",982,122,4,"C3.D.A1.B.C1.D.E3.F.",4,"B",4,29,22
"983","local",983,122,4,"C3.D.A1.B.C1.D.E3.F.",5,"C1",11,29,22
"984","local",984,122,4,"C3.D.A1.B.C1.D.E3.F.",6,"D",14,29,22
"985","local",985,122,4,"C3.D.A1.B.C1.D.E3.F.",7,"E3",23,29,22
"986","local",986,122,4,"C3.D.A1.B.C1.D.E3.F.",8,"F",24,29,22
"987","local",987,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"988","local",988,123,4,"A2.B.E3.F.A3.B.E1.F.",1,"A2",2,25,22
"989","local",989,123,4,"A2.B.E3.F.A3.B.E1.F.",2,"B",4,25,22
"990","local",990,123,4,"A2.B.E3.F.A3.B.E1.F.",3,"E3",23,25,22
"991","local",991,123,4,"A2.B.E3.F.A3.B.E1.F.",4,"F",24,25,22
"992","local",992,123,4,"A2.B.E3.F.A3.B.E1.F.",5,"A3",3,25,22
"993","local",993,123,4,"A2.B.E3.F.A3.B.E1.F.",6,"B",4,25,22
"994","local",994,123,4,"A2.B.E3.F.A3.B.E1.F.",7,"E1",21,25,22
"995","local",995,123,4,"A2.B.E3.F.A3.B.E1.F.",8,"F",24,25,22
"996","local",996,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"997","local",997,124,4,"A3.B.E1.F.A1.B.",1,"A3",3,8,22
"998","local",998,124,4,"A3.B.E1.F.A1.B.",2,"B",4,8,22
"999","local",999,124,4,"A3.B.E1.F.A1.B.",3,"E1",21,8,22
"1000","local",1000,124,4,"A3.B.E1.F.A1.B.",4,"F",24,8,22
"1001","local",1001,124,4,"A3.B.E1.F.A1.B.",5,"A1",1,8,22
"1002","local",1002,124,4,"A3.B.E1.F.A1.B.",6,"B",4,8,22
"1003","local",1003,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1004","local",1004,125,4,"C2.D.A2.B.E3.F.A3.B.",1,"C2",12,19,22
"1005","local",1005,125,4,"C2.D.A2.B.E3.F.A3.B.",2,"D",14,19,22
"1006","local",1006,125,4,"C2.D.A2.B.E3.F.A3.B.",3,"A2",2,19,22
"1007","local",1007,125,4,"C2.D.A2.B.E3.F.A3.B.",4,"B",4,19,22
"1008","local",1008,125,4,"C2.D.A2.B.E3.F.A3.B.",5,"E3",23,19,22
"1009","local",1009,125,4,"C2.D.A2.B.E3.F.A3.B.",6,"F",24,19,22
"1010","local",1010,125,4,"C2.D.A2.B.E3.F.A3.B.",7,"A3",3,19,22
"1011","local",1011,125,4,"C2.D.A2.B.E3.F.A3.B.",8,"B",4,19,22
"1012","local",1012,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1013","local",1013,126,4,"A1.B.E2.F.A2.B.C1.D.",1,"A1",1,28,22
"1014","local",1014,126,4,"A1.B.E2.F.A2.B.C1.D.",2,"B",4,28,22
"1015","local",1015,126,4,"A1.B.E2.F.A2.B.C1.D.",3,"E2",22,28,22
"1016","local",1016,126,4,"A1.B.E2.F.A2.B.C1.D.",4,"F",24,28,22
"1017","local",1017,126,4,"A1.B.E2.F.A2.B.C1.D.",5,"A2",2,28,22
"1018","local",1018,126,4,"A1.B.E2.F.A2.B.C1.D.",6,"B",4,28,22
"1019","local",1019,126,4,"A1.B.E2.F.A2.B.C1.D.",7,"C1",11,28,22
"1020","local",1020,126,4,"A1.B.E2.F.A2.B.C1.D.",8,"D",14,28,22
"1021","local",1021,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1022","local",1022,127,4,"E3.F.C3.D.A2.B.",1,"E3",23,10,22
"1023","local",1023,127,4,"E3.F.C3.D.A2.B.",2,"F",24,10,22
"1024","local",1024,127,4,"E3.F.C3.D.A2.B.",3,"C3",13,10,22
"1025","local",1025,127,4,"E3.F.C3.D.A2.B.",4,"D",14,10,22
"1026","local",1026,127,4,"E3.F.C3.D.A2.B.",5,"A2",2,10,22
"1027","local",1027,127,4,"E3.F.C3.D.A2.B.",6,"B",4,10,22
"1028","local",1028,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1029","local",1029,128,4,"E1.F.C2.D.E2.F.",1,"E1",21,7,22
"1030","local",1030,128,4,"E1.F.C2.D.E2.F.",2,"F",24,7,22
"1031","local",1031,128,4,"E1.F.C2.D.E2.F.",3,"C2",12,7,22
"1032","local",1032,128,4,"E1.F.C2.D.E2.F.",4,"D",14,7,22
"1033","local",1033,128,4,"E1.F.C2.D.E2.F.",5,"E2",22,7,22
"1034","local",1034,128,4,"E1.F.C2.D.E2.F.",6,"F",24,7,22
"1035","local",1035,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1036","local",1036,129,4,"E3.F.A3.B.C2.D.E1.F.",1,"E3",23,14,22
"1037","local",1037,129,4,"E3.F.A3.B.C2.D.E1.F.",2,"F",24,14,22
"1038","local",1038,129,4,"E3.F.A3.B.C2.D.E1.F.",3,"A3",3,14,22
"1039","local",1039,129,4,"E3.F.A3.B.C2.D.E1.F.",4,"B",4,14,22
"1040","local",1040,129,4,"E3.F.A3.B.C2.D.E1.F.",5,"C2",12,14,22
"1041","local",1041,129,4,"E3.F.A3.B.C2.D.E1.F.",6,"D",14,14,22
"1042","local",1042,129,4,"E3.F.A3.B.C2.D.E1.F.",7,"E1",21,14,22
"1043","local",1043,129,4,"E3.F.A3.B.C2.D.E1.F.",8,"F",24,14,22
"1044","local",1044,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1045","local",1045,130,4,"E2.F.A2.B.C3.D.A1.B.",1,"E2",22,18,22
"1046","local",1046,130,4,"E2.F.A2.B.C3.D.A1.B.",2,"F",24,18,22
"1047","local",1047,130,4,"E2.F.A2.B.C3.D.A1.B.",3,"A2",2,18,22
"1048","local",1048,130,4,"E2.F.A2.B.C3.D.A1.B.",4,"B",4,18,22
"1049","local",1049,130,4,"E2.F.A2.B.C3.D.A1.B.",5,"C3",13,18,22
"1050","local",1050,130,4,"E2.F.A2.B.C3.D.A1.B.",6,"D",14,18,22
"1051","local",1051,130,4,"E2.F.A2.B.C3.D.A1.B.",7,"A1",1,18,22
"1052","local",1052,130,4,"E2.F.A2.B.C3.D.A1.B.",8,"B",4,18,22
"1053","local",1053,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1054","local",1054,131,4,"A1.B.C3.D.A3.B.E2.F.",1,"A1",1,23,22
"1055","local",1055,131,4,"A1.B.C3.D.A3.B.E2.F.",2,"B",4,23,22
"1056","local",1056,131,4,"A1.B.C3.D.A3.B.E2.F.",3,"C3",13,23,22
"1057","local",1057,131,4,"A1.B.C3.D.A3.B.E2.F.",4,"D",14,23,22
"1058","local",1058,131,4,"A1.B.C3.D.A3.B.E2.F.",5,"A3",3,23,22
"1059","local",1059,131,4,"A1.B.C3.D.A3.B.E2.F.",6,"B",4,23,22
"1060","local",1060,131,4,"A1.B.C3.D.A3.B.E2.F.",7,"E2",22,23,22
"1061","local",1061,131,4,"A1.B.C3.D.A3.B.E2.F.",8,"F",24,23,22
"1062","local",1062,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1063","local",1063,132,4,"C1.D.A2.B.C2.D.A3.B.",1,"C1",11,26,22
"1064","local",1064,132,4,"C1.D.A2.B.C2.D.A3.B.",2,"D",14,26,22
"1065","local",1065,132,4,"C1.D.A2.B.C2.D.A3.B.",3,"A2",2,26,22
"1066","local",1066,132,4,"C1.D.A2.B.C2.D.A3.B.",4,"B",4,26,22
"1067","local",1067,132,4,"C1.D.A2.B.C2.D.A3.B.",5,"C2",12,26,22
"1068","local",1068,132,4,"C1.D.A2.B.C2.D.A3.B.",6,"D",14,26,22
"1069","local",1069,132,4,"C1.D.A2.B.C2.D.A3.B.",7,"A3",3,26,22
"1070","local",1070,132,4,"C1.D.A2.B.C2.D.A3.B.",8,"B",4,26,22
"1071","local",1071,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1072","local",1072,NA,NA,NA,0,"silence_interblock_1250ms",99,NA,NA
"1073","local",1073,133,5,"E1.F.C3.D.E1.F.A3.B.",1,"E1",21,30,14
"1074","local",1074,133,5,"E1.F.C3.D.E1.F.A3.B.",2,"F",24,30,14
"1075","local",1075,133,5,"E1.F.C3.D.E1.F.A3.B.",3,"C3",13,30,14
"1076","local",1076,133,5,"E1.F.C3.D.E1.F.A3.B.",4,"D",14,30,14
"1077","local",1077,133,5,"E1.F.C3.D.E1.F.A3.B.",5,"E1",21,30,14
"1078","local",1078,133,5,"E1.F.C3.D.E1.F.A3.B.",6,"F",24,30,14
"1079","local",1079,133,5,"E1.F.C3.D.E1.F.A3.B.",7,"A3",3,30,14
"1080","local",1080,133,5,"E1.F.C3.D.E1.F.A3.B.",8,"B",4,30,14
"1081","local",1081,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1082","local",1082,134,5,"A2.B.C1.D.E1.F.C3.D.",1,"A2",2,16,14
"1083","local",1083,134,5,"A2.B.C1.D.E1.F.C3.D.",2,"B",4,16,14
"1084","local",1084,134,5,"A2.B.C1.D.E1.F.C3.D.",3,"C1",11,16,14
"1085","local",1085,134,5,"A2.B.C1.D.E1.F.C3.D.",4,"D",14,16,14
"1086","local",1086,134,5,"A2.B.C1.D.E1.F.C3.D.",5,"E1",21,16,14
"1087","local",1087,134,5,"A2.B.C1.D.E1.F.C3.D.",6,"F",24,16,14
"1088","local",1088,134,5,"A2.B.C1.D.E1.F.C3.D.",7,"C3",13,16,14
"1089","local",1089,134,5,"A2.B.C1.D.E1.F.C3.D.",8,"D",14,16,14
"1090","local",1090,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1091","local",1091,135,5,"E2.F.C3.D.A3.B.",1,"E2",22,10,14
"1092","local",1092,135,5,"E2.F.C3.D.A3.B.",2,"F",24,10,14
"1093","local",1093,135,5,"E2.F.C3.D.A3.B.",3,"C3",13,10,14
"1094","local",1094,135,5,"E2.F.C3.D.A3.B.",4,"D",14,10,14
"1095","local",1095,135,5,"E2.F.C3.D.A3.B.",5,"A3",3,10,14
"1096","local",1096,135,5,"E2.F.C3.D.A3.B.",6,"B",4,10,14
"1097","local",1097,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1098","local",1098,136,5,"E3.F.A3.B.E1.F.",1,"E3",23,6,14
"1099","local",1099,136,5,"E3.F.A3.B.E1.F.",2,"F",24,6,14
"1100","local",1100,136,5,"E3.F.A3.B.E1.F.",3,"A3",3,6,14
"1101","local",1101,136,5,"E3.F.A3.B.E1.F.",4,"B",4,6,14
"1102","local",1102,136,5,"E3.F.A3.B.E1.F.",5,"E1",21,6,14
"1103","local",1103,136,5,"E3.F.A3.B.E1.F.",6,"F",24,6,14
"1104","local",1104,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1105","local",1105,137,5,"C2.D.E2.F.C3.D.",1,"C2",12,5,14
"1106","local",1106,137,5,"C2.D.E2.F.C3.D.",2,"D",14,5,14
"1107","local",1107,137,5,"C2.D.E2.F.C3.D.",3,"E2",22,5,14
"1108","local",1108,137,5,"C2.D.E2.F.C3.D.",4,"F",24,5,14
"1109","local",1109,137,5,"C2.D.E2.F.C3.D.",5,"C3",13,5,14
"1110","local",1110,137,5,"C2.D.E2.F.C3.D.",6,"D",14,5,14
"1111","local",1111,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1112","local",1112,138,5,"E3.F.C1.D.A3.B.C2.D.",1,"E3",23,20,14
"1113","local",1113,138,5,"E3.F.C1.D.A3.B.C2.D.",2,"F",24,20,14
"1114","local",1114,138,5,"E3.F.C1.D.A3.B.C2.D.",3,"C1",11,20,14
"1115","local",1115,138,5,"E3.F.C1.D.A3.B.C2.D.",4,"D",14,20,14
"1116","local",1116,138,5,"E3.F.C1.D.A3.B.C2.D.",5,"A3",3,20,14
"1117","local",1117,138,5,"E3.F.C1.D.A3.B.C2.D.",6,"B",4,20,14
"1118","local",1118,138,5,"E3.F.C1.D.A3.B.C2.D.",7,"C2",12,20,14
"1119","local",1119,138,5,"E3.F.C1.D.A3.B.C2.D.",8,"D",14,20,14
"1120","local",1120,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1121","local",1121,139,5,"C3.D.E1.F.C2.D.A2.B.",1,"C3",13,24,14
"1122","local",1122,139,5,"C3.D.E1.F.C2.D.A2.B.",2,"D",14,24,14
"1123","local",1123,139,5,"C3.D.E1.F.C2.D.A2.B.",3,"E1",21,24,14
"1124","local",1124,139,5,"C3.D.E1.F.C2.D.A2.B.",4,"F",24,24,14
"1125","local",1125,139,5,"C3.D.E1.F.C2.D.A2.B.",5,"C2",12,24,14
"1126","local",1126,139,5,"C3.D.E1.F.C2.D.A2.B.",6,"D",14,24,14
"1127","local",1127,139,5,"C3.D.E1.F.C2.D.A2.B.",7,"A2",2,24,14
"1128","local",1128,139,5,"C3.D.E1.F.C2.D.A2.B.",8,"B",4,24,14
"1129","local",1129,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1130","local",1130,140,5,"A3.B.E2.F.A1.B.E3.F.",1,"A3",3,25,14
"1131","local",1131,140,5,"A3.B.E2.F.A1.B.E3.F.",2,"B",4,25,14
"1132","local",1132,140,5,"A3.B.E2.F.A1.B.E3.F.",3,"E2",22,25,14
"1133","local",1133,140,5,"A3.B.E2.F.A1.B.E3.F.",4,"F",24,25,14
"1134","local",1134,140,5,"A3.B.E2.F.A1.B.E3.F.",5,"A1",1,25,14
"1135","local",1135,140,5,"A3.B.E2.F.A1.B.E3.F.",6,"B",4,25,14
"1136","local",1136,140,5,"A3.B.E2.F.A1.B.E3.F.",7,"E3",23,25,14
"1137","local",1137,140,5,"A3.B.E2.F.A1.B.E3.F.",8,"F",24,25,14
"1138","local",1138,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1139","local",1139,141,5,"A2.B.E1.F.A3.B.C1.D.",1,"A2",2,28,14
"1140","local",1140,141,5,"A2.B.E1.F.A3.B.C1.D.",2,"B",4,28,14
"1141","local",1141,141,5,"A2.B.E1.F.A3.B.C1.D.",3,"E1",21,28,14
"1142","local",1142,141,5,"A2.B.E1.F.A3.B.C1.D.",4,"F",24,28,14
"1143","local",1143,141,5,"A2.B.E1.F.A3.B.C1.D.",5,"A3",3,28,14
"1144","local",1144,141,5,"A2.B.E1.F.A3.B.C1.D.",6,"B",4,28,14
"1145","local",1145,141,5,"A2.B.E1.F.A3.B.C1.D.",7,"C1",11,28,14
"1146","local",1146,141,5,"A2.B.E1.F.A3.B.C1.D.",8,"D",14,28,14
"1147","local",1147,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1148","local",1148,142,5,"C1.D.A3.B.C2.D.A1.B.",1,"C1",11,26,14
"1149","local",1149,142,5,"C1.D.A3.B.C2.D.A1.B.",2,"D",14,26,14
"1150","local",1150,142,5,"C1.D.A3.B.C2.D.A1.B.",3,"A3",3,26,14
"1151","local",1151,142,5,"C1.D.A3.B.C2.D.A1.B.",4,"B",4,26,14
"1152","local",1152,142,5,"C1.D.A3.B.C2.D.A1.B.",5,"C2",12,26,14
"1153","local",1153,142,5,"C1.D.A3.B.C2.D.A1.B.",6,"D",14,26,14
"1154","local",1154,142,5,"C1.D.A3.B.C2.D.A1.B.",7,"A1",1,26,14
"1155","local",1155,142,5,"C1.D.A3.B.C2.D.A1.B.",8,"B",4,26,14
"1156","local",1156,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1157","local",1157,143,5,"A1.B.E2.F.C1.D.E3.F.",1,"A1",1,21,14
"1158","local",1158,143,5,"A1.B.E2.F.C1.D.E3.F.",2,"B",4,21,14
"1159","local",1159,143,5,"A1.B.E2.F.C1.D.E3.F.",3,"E2",22,21,14
"1160","local",1160,143,5,"A1.B.E2.F.C1.D.E3.F.",4,"F",24,21,14
"1161","local",1161,143,5,"A1.B.E2.F.C1.D.E3.F.",5,"C1",11,21,14
"1162","local",1162,143,5,"A1.B.E2.F.C1.D.E3.F.",6,"D",14,21,14
"1163","local",1163,143,5,"A1.B.E2.F.C1.D.E3.F.",7,"E3",23,21,14
"1164","local",1164,143,5,"A1.B.E2.F.C1.D.E3.F.",8,"F",24,21,14
"1165","local",1165,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1166","local",1166,144,5,"A1.B.C1.D.A2.B.",1,"A1",1,4,14
"1167","local",1167,144,5,"A1.B.C1.D.A2.B.",2,"B",4,4,14
"1168","local",1168,144,5,"A1.B.C1.D.A2.B.",3,"C1",11,4,14
"1169","local",1169,144,5,"A1.B.C1.D.A2.B.",4,"D",14,4,14
"1170","local",1170,144,5,"A1.B.C1.D.A2.B.",5,"A2",2,4,14
"1171","local",1171,144,5,"A1.B.C1.D.A2.B.",6,"B",4,4,14
"1172","local",1172,NA,NA,NA,0,"silence_intersequence_250ms",90,NA,NA
"1173","local",1173,145,5,"E1.F.C1.D.",1,"E1",21,2,14
"1174","local",1174,145,5,"E1.F.C1.D.",2,"F",24,2,14
